RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
332,15680219,Customer_332,589,Spain,Male,78,4,0.0,2,1,0,171340.34,1
333,15784396,Customer_333,636,France,Female,79,7,0.0,2,1,0,75950.2,1
334,15730744,Customer_334,645,France,Male,18,6,0.0,1,0,0,99594.31,0
335,15689358,Customer_335,585,France,Male,38,5,0.0,1,1,1,160305.44,0
336,15733326,Customer_336,612,France,Female,79,5,19481.73,2,0,1,152538.42,0
337,15786767,Customer_337,717,Spain,Female,81,0,41298.63,2,1,0,72554.26,0
338,15690829,Customer_338,639,Germany,Female,90,0,0.0,1,1,0,63425.03,1
339,15621652,Customer_339,359,France,Female,73,6,138732.84,2,1,0,132867.34,1
340,15629230,Customer_340,719,France,Male,18,2,236245.8,2,1,1,72708.58,0
341,15755190,Customer_341,704,France,Female,38,5,176742.31,2,1,1,137888.6,0
342,15755364,Customer_342,522,France,Female,39,4,80553.43,1,1,0,25934.28,0
343,15729879,Customer_343,801,France,Male,71,2,48759.11,1,1,0,134406.55,1
344,15570880,Customer_344,625,France,Male,21,5,213887.98,2,1,1,157025.8,0
345,15797536,Customer_345,751,France,Male,82,2,120309.78,1,1,1,180915.27,0
346,15617474,Customer_346,654,Germany,Male,68,7,166832.68,1,1,1,91239.46,0
347,15593399,Customer_347,601,Germany,Female,91,6,145634.47,1,1,0,112061.69,0
348,15740065,Customer_348,688,France,Female,80,8,35789.52,2,0,1,57788.12,0
349,15613328,Customer_349,597,France,Male,32,4,23694.01,1,0,0,30107.54,0
350,15656086,Customer_350,634,Germany,Male,53,0,100484.37,1,1,0,34630.23,0
351,15756260,Customer_351,492,Germany,Male,46,10,0.0,2,1,0,168910.15,0
352,15579739,Customer_352,619,Spain,Male,69,9,171711.55,1,0,1,108296.1,1
353,15717499,Customer_353,526,Germany,Female,63,10,161728.1,1,0,1,75266.41,0
354,15711194,Customer_354,649,France,Male,86,7,242545.82,2,1,0,172785.07,0
355,15645193,Customer_355,700,France,Female,46,1,215943.88,1,1,1,22769.39,1
356,15701884,Customer_356,655,Germany,Male,64,5,0.0,2,1,1,118846.56,1
357,15602764,Customer_357,742,France,Female,42,0,0.0,1,1,0,158146.69,0
358,15804584,Customer_358,847,Germany,Female,33,5,0.0,1,1,1,24992.73,0
359,15656375,Customer_359,638,Spain,Female,58,3,0.0,2,1,0,24118.85,0
360,15744085,Customer_360,657,Germany,Female,82,4,249973.74,3,0,0,6685.72,1
361,15697995,Customer_361,584,France,Male,86,9,0.0,1,1,1,188385.48,1
362,15806849,Customer_362,460,Germany,Female,37,6,228377.17,2,0,1,138434.63,0
363,15623472,Customer_363,663,France,Male,86,5,242165.52,1,1,0,14298.21,1
364,15606896,Customer_364,718,Germany,Female,53,0,149594.26,1,1,1,134250.32,0
365,15640994,Customer_365,651,Spain,Female,75,8,0.0,1,0,1,60728.16,0
366,15727731,Customer_366,568,France,Male,65,5,147602.99,2,1,1,21876.16,0
367,15627809,Customer_367,553,Spain,Male,19,5,0.0,1,0,0,198436.63,0
368,15747719,Customer_368,523,Spain,Female,46,8,199406.35,1,1,1,35984.75,0
369,15778727,Customer_369,639,France,Female,33,9,21575.02,2,0,0,159704.33,0
370,15606118,Customer_370,549,France,Male,52,4,121915.69,1,0,0,176275.53,1
371,15604959,Customer_371,765,France,Female,79,10,0.0,1,1,0,106067.02,0
372,15773523,Customer_372,725,France,Male,21,5,247911.78,1,0,0,195193.51,0
373,15628668,Customer_373,754,France,Male,85,5,55931.84,3,1,0,23982.74,0
374,15648716,Customer_374,777,Germany,Male,68,6,0.0,1,1,0,192167.17,1
375,15565860,Customer_375,612,France,Female,50,8,45100.13,4,0,0,14142.05,1
376,15674572,Customer_376,733,France,Female,41,4,211881.86,1,1,1,95470.45,1
377,15689900,Customer_377,624,Spain,Male,42,4,0.0,1,0,0,171000.65,1
378,15685380,Customer_378,625,France,Male,45,3,240310.06,2,1,1,110639.33,0
379,15798221,Customer_379,629,Spain,Male,24,9,0.0,2,0,0,116692.44,1
380,15797917,Customer_380,567,France,Male,53,3,0.0,1,0,0,32205.36,0
381,15721683,Customer_381,636,France,Female,27,7,77433.6,2,0,0,196862.31,0
382,15723840,Customer_382,637,Germany,Male,53,1,0.0,1,1,1,46232.14,0
383,15704144,Customer_383,717,Germany,Female,35,9,173390.16,2,1,1,171781.09,0
384,15654983,Customer_384,627,Spain,Male,23,7,0.0,2,1,0,191304.44,0
385,15599456,Customer_385,595,Germany,Female,24,1,191186.07,1,0,1,56161.87,1
386,15779674,Customer_386,719,Spain,Female,29,0,0.0,2,0,1,146100.49,0
387,15777307,Customer_387,559,France,Female,58,9,197532.1,1,1,0,16084.85,0
388,15578491,Customer_388,636,France,Female,80,8,244995.44,1,0,1,148286.48,0
389,15585552,Customer_389,716,Spain,Female,42,10,191873.18,1,0,1,96869.68,0
390,15633478,Customer_390,732,Spain,Male,70,7,60454.84,2,1,1,23596.28,0
391,15661344,Customer_391,781,Spain,Male,50,5,199983.63,1,0,1,178922.78,0
392,15636372,Customer_392,689,France,Female,90,3,87296.65,2,1,0,135770.48,0
393,15572041,Customer_393,661,France,Male,23,1,248991.97,2,0,1,33726.46,0
394,15686260,Customer_394,809,Spain,Male,79,7,0.0,2,0,0,106562.84,1
395,15790432,Customer_395,566,France,Male,83,2,80270.5,2,1,1,65179.73,0
396,15578280,Customer_396,728,Spain,Male,26,9,67411.84,1,1,0,142110.71,0
397,15736144,Customer_397,662,Spain,Male,84,3,0.0,2,1,0,125492.03,0
398,15655183,Customer_398,434,France,Male,33,4,36213.06,1,0,1,37916.89,1
399,15578756,Customer_399,809,Spain,Male,72,3,238854.37,2,1,0,48429.41,0
400,15722209,Customer_400,569,Spain,Female,57,10,80635.04,1,0,1,140906.95,0
401,15594257,Customer_401,850,France,Male,43,7,80896.15,1,1,0,135031.08,0
402,15678275,Customer_402,665,Spain,Male,55,8,21055.86,1,1,1,62454.42,1
403,15621923,Customer_403,554,Germany,Male,52,0,69044.2,1,1,0,95650.67,0
404,15729179,Customer_404,730,Spain,Female,85,1,110555.05,1,1,1,93441.75,0
405,15677045,Customer_405,611,France,Female,76,3,98705.53,2,1,1,24897.66,0
406,15649990,Customer_406,656,Spain,Male,31,0,0.0,2,0,1,124211.26,0
407,15600730,Customer_407,705,France,Female,64,10,0.0,2,1,0,52893.98,0
408,15719831,Customer_408,660,France,Female,88,5,82139.53,1,0,0,91982.11,0
409,15590893,Customer_409,651,Spain,Male,89,4,196799.43,1,1,0,14362.37,1
410,15588449,Customer_410,600,France,Female,59,6,0.0,3,1,1,122808.34,1
411,15590444,Customer_411,434,France,Male,68,5,0.0,1,1,1,167915.34,0
412,15612980,Customer_412,688,Spain,Female,36,2,0.0,2,1,1,113919.29,0
413,15587465,Customer_413,706,Spain,Male,83,4,143065.02,1,1,0,119361.8,0
414,15707722,Customer_414,850,Germany,Female,64,2,82550.24,4,0,0,134660.23,1
415,15603007,Customer_415,733,Germany,Male,82,8,0.0,1,1,1,39275.18,0
416,15584027,Customer_416,548,France,Male,59,1,0.0,1,1,0,13768.32,1
417,15664493,Customer_417,445,France,Female,55,5,19882.34,2,0,0,170795.2,1
418,15641203,Customer_418,416,France,Male,30,8,50496.82,1,1,0,169316.98,0
419,15781193,Customer_419,654,Germany,Male,61,9,52985.81,2,1,1,108929.8,0
420,15743986,Customer_420,712,Spain,Female,41,6,117296.88,1,1,1,39421.86,0
421,15743408,Customer_421,692,Spain,Male,47,4,0.0,2,0,0,163444.84,0
422,15618891,Customer_422,683,Spain,Male,87,1,124605.18,1,1,0,44056.37,0
423,15729567,Customer_423,788,France,Female,55,1,232941.94,2,1,0,172178.24,1
424,15710227,Customer_424,689,France,Male,40,3,12775.38,2,0,0,84757.13,0
425,15613222,Customer_425,556,France,Female,91,9,97585.33,3,1,1,11508.38,0
426,15579577,Customer_426,593,Germany,Male,74,1,192614.51,2,1,0,163370.75,0
427,15595231,Customer_427,696,France,Female,40,7,47078.68,2,1,0,112126.33,0
428,15811338,Customer_428,671,Spain,Female,53,9,28614.16,2,1,1,63677.12,0
429,15761823,Customer_429,645,France,Male,74,6,0.0,1,1,1,90589.33,0
430,15586584,Customer_430,603,France,Female,18,6,12388.22,2,0,0,177234.62,0
431,15677913,Customer_431,559,France,Male,89,2,202424.92,1,0,0,40638.88,0
432,15764342,Customer_432,818,Spain,Male,20,6,26044.66,1,1,0,20767.43,0
433,15609722,Customer_433,557,Germany,Female,31,7,135845.02,2,0,0,156954.61,0
434,15766043,Customer_434,591,France,Male,51,4,187630.65,2,1,1,124336.65,0
435,15609351,Customer_435,655,France,Male,87,0,0.0,1,0,1,173988.85,0
436,15620941,Customer_436,686,Germany,Female,86,0,0.0,2,1,0,62687.11,0
437,15642233,Customer_437,674,France,Male,68,10,52149.46,2,1,0,112251.25,0
438,15617406,Customer_438,489,Spain,Male,46,3,215124.06,2,1,0,8494.99,0
439,15688732,Customer_439,687,Germany,Female,65,1,0.0,2,1,0,169330.95,0
440,15774542,Customer_440,762,France,Male,33,6,57543.53,1,1,1,38244.66,0
441,15746473,Customer_441,677,France,Male,74,2,181868.99,3,1,0,22933.15,0
442,15566749,Customer_442,850,Spain,Female,27,3,180068.36,1,1,1,96912.78,0
443,15733768,Customer_443,792,France,Male,36,8,249454.02,2,1,0,148980.1,0
444,15813640,Customer_444,617,France,Male,84,1,0.0,2,0,1,41961.06,0
445,15711161,Customer_445,598,Spain,Female,53,7,217564.84,2,0,1,46701.57,0
446,15783731,Customer_446,549,Spain,Male,21,0,117146.24,2,1,0,63124.37,0
447,15631563,Customer_447,655,Spain,Male,50,2,0.0,1,1,0,162214.43,0
448,15592118,Customer_448,685,Spain,Female,45,3,31984.12,2,0,1,149468.18,0
449,15665173,Customer_449,769,France,Female,26,5,0.0,2,0,0,53977.39,1
450,15712902,Customer_450,649,France,Male,23,0,213989.05,1,1,1,51033.42,0
451,15616599,Customer_451,574,Spain,Male,66,7,206632.08,1,0,0,181281.72,1
452,15773113,Customer_452,763,Germany,Female,39,1,83304.11,2,0,1,122963.21,0
453,15588353,Customer_453,534,France,Male,65,4,153231.6,2,1,1,45003.61,0
454,15650580,Customer_454,696,Spain,Male,38,5,101847.93,2,0,0,28085.53,0
455,15703022,Customer_455,672,France,Male,50,7,12476.16,2,0,0,13241.2,0
456,15580967,Customer_456,662,France,Female,73,2,0.0,1,1,0,49277.15,0
457,15613595,Customer_457,623,France,Male,46,8,0.0,1,1,1,144003.92,0
458,15718364,Customer_458,771,France,Male,70,4,0.0,2,1,1,74335.71,1
459,15584596,Customer_459,685,France,Female,57,7,77014.66,2,0,1,192998.39,0
460,15740101,Customer_460,694,France,Female,91,3,44547.59,1,1,0,64856.89,0
461,15729754,Customer_461,720,France,Female,35,8,235871.47,2,1,1,30048.89,0
462,15781269,Customer_462,510,Germany,Male,64,7,39116.48,2,0,0,35326.98,0
463,15590192,Customer_463,545,Germany,Male,30,4,0.0,2,1,0,97693.0,1
464,15808913,Customer_464,573,Germany,Female,44,2,224598.44,2,1,0,187485.3,1
465,15607895,Customer_465,658,Spain,Male,79,0,0.0,2,1,0,180050.38,1
466,15714384,Customer_466,567,France,Male,91,4,61535.12,1,1,1,36671.32,0
467,15611543,Customer_467,572,France,Male,62,4,0.0,2,1,1,150893.85,0
468,15572593,Customer_468,629,Spain,Male,20,3,0.0,1,0,0,150473.06,0
469,15660919,Customer_469,748,France,Female,39,9,135046.58,2,0,0,33068.85,0
470,15766304,Customer_470,746,Spain,Female,44,9,0.0,1,1,0,59645.07,0
471,15570811,Customer_471,714,France,Male,72,7,0.0,2,1,1,15217.85,0
472,15701702,Customer_472,708,Spain,Female,84,2,22921.13,2,1,1,14981.99,0
473,15620574,Customer_473,650,France,Male,50,9,0.0,1,1,1,88424.14,0
474,15787442,Customer_474,677,Spain,Male,19,8,0.0,3,0,1,96807.24,0
475,15584366,Customer_475,652,Germany,Female,63,2,0.0,1,1,0,6559.93,1
476,15760696,Customer_476,662,Spain,Female,91,3,31429.87,1,1,1,193238.89,1
477,15693172,Customer_477,674,France,Male,50,5,116950.42,2,1,1,97264.25,0
478,15673802,Customer_478,621,Germany,Male,75,8,0.0,2,0,1,157564.57,1
479,15655201,Customer_479,454,Spain,Male,24,9,33697.68,1,0,0,126985.9,0
480,15685803,Customer_480,722,Germany,Male,32,1,76144.86,2,1,0,123862.23,0
481,15756025,Customer_481,661,Germany,Female,43,1,99534.81,2,1,1,60632.38,0
482,15630534,Customer_482,490,Germany,Female,28,1,34935.81,1,1,1,177417.02,0
483,15727621,Customer_483,722,France,Male,55,4,0.0,2,1,1,59953.4,0
484,15613393,Customer_484,687,Germany,Male,44,5,198867.29,1,1,1,190295.28,0
485,15754780,Customer_485,498,Germany,Female,24,2,210614.8,1,1,1,7893.93,0
486,15680120,Customer_486,826,Spain,Male,18,2,150135.09,2,1,1,22949.21,0
487,15668345,Customer_487,644,France,Female,91,1,0.0,2,0,1,145311.09,1
488,15714392,Customer_488,850,France,Male,38,10,0.0,2,1,1,121739.46,0
489,15637058,Customer_489,765,Spain,Female,47,5,167237.91,2,0,1,143410.73,1
490,15695358,Customer_490,811,Spain,Male,25,0,116695.24,2,1,1,128322.34,0
491,15783994,Customer_491,655,France,Male,20,8,242986.34,1,1,1,105442.32,0
492,15673256,Customer_492,671,Germany,Male,72,10,0.0,2,0,1,6248.5,1
493,15585575,Customer_493,716,France,Female,32,9,227249.23,1,0,1,161778.65,0
494,15602600,Customer_494,682,France,Female,53,3,0.0,1,1,0,102031.37,0
495,15751263,Customer_495,717,France,Male,23,1,98313.39,3,1,1,21172.57,0
496,15602609,Customer_496,642,France,Male,59,5,214641.56,2,1,0,38505.51,0
497,15756379,Customer_497,478,Germany,Male,67,4,184992.38,1,1,0,132399.55,0
498,15777907,Customer_498,606,France,Male,35,2,0.0,2,0,0,15412.69,0
499,15681870,Customer_499,696,Spain,Female,67,2,0.0,2,0,1,173891.32,0
500,15768885,Customer_500,688,Spain,Female,47,4,210003.67,1,1,1,158143.61,0
501,15795731,Customer_501,850,Germany,Female,56,3,149060.94,2,0,0,61269.71,0
502,15751927,Customer_502,614,Germany,Male,29,4,117247.74,2,1,0,176697.03,1
503,15695223,Customer_503,689,France,Male,76,1,217701.31,2,0,1,177029.92,0
504,15784467,Customer_504,720,Spain,Female,61,10,104610.34,2,1,1,167564.03,0
505,15791565,Customer_505,698,Germany,Male,21,0,166942.19,1,0,1,61536.8,0
506,15776465,Customer_506,571,France,Female,53,4,121817.24,2,0,1,131171.51,0
507,15616707,Customer_507,694,Spain,Female,65,10,152257.07,1,1,0,90287.54,0
508,15660746,Customer_508,551,Spain,Female,31,0,19731.15,1,1,0,107777.95,0
509,15661006,Customer_509,606,Spain,Female,66,2,120667.64,3,1,1,81941.72,1
510,15781061,Customer_510,633,Germany,Male,84,7,143557.91,2,0,1,809.12,0
511,15670004,Customer_511,632,Germany,Female,26,10,128252.64,2,0,0,2006.41,0
512,15699855,Customer_512,496,France,Male,38,7,0.0,1,1,0,154566.55,0
513,15767387,Customer_513,646,Spain,Female,89,8,84669.75,1,1,1,189270.27,0
514,15808934,Customer_514,663,Spain,Female,33,0,222178.37,1,0,0,45928.35,0
515,15786754,Customer_515,673,France,Female,33,3,0.0,2,1,0,108865.3,1
516,15747197,Customer_516,624,France,Female,45,5,176686.42,2,1,0,61213.81,0
517,15725666,Customer_517,847,France,Male,68,6,30813.45,2,1,0,95511.38,1
518,15673990,Customer_518,668,Spain,Male,73,4,58036.98,2,0,1,23639.23,0
519,15600499,Customer_519,607,Spain,Male,74,6,192679.84,2,1,1,145079.2,0
520,15641864,Customer_520,681,France,Male,69,10,12958.88,2,1,0,103252.24,0
521,15668566,Customer_521,586,Germany,Female,63,9,242446.66,2,1,0,61750.49,0
522,15772284,Customer_522,746,France,Male,55,7,55750.94,2,0,0,132712.63,0
523,15773375,Customer_523,701,Spain,Male,65,9,0.0,2,1,1,102250.59,0
524,15670325,Customer_524,811,Spain,Female,58,5,133826.81,1,1,1,80860.5,0
525,15770323,Customer_525,749,Spain,Male,76,10,0.0,2,1,0,106640.5,0
526,15810291,Customer_526,800,France,Male,84,3,30191.63,1,1,1,190728.82,1
527,15582376,Customer_527,433,France,Male,91,0,0.0,4,0,1,13866.4,1
528,15768620,Customer_528,547,France,Male,83,10,0.0,2,1,0,184789.79,1
529,15744150,Customer_529,720,France,Female,44,4,136223.56,2,1,1,25275.8,0
530,15757896,Customer_530,592,Spain,Female,49,9,142175.71,1,0,0,41281.84,0
531,15670631,Customer_531,803,Spain,Male,73,9,0.0,1,1,0,195828.99,0
532,15741072,Customer_532,626,Spain,Female,27,9,0.0,1,0,1,162005.24,1
533,15715165,Customer_533,762,Spain,Male,57,3,122363.16,2,1,1,70347.68,0
534,15669145,Customer_534,698,Germany,Male,34,4,66006.49,1,1,1,80948.17,0
535,15584383,Customer_535,641,Spain,Male,75,3,0.0,2,1,1,59828.87,0
536,15599210,Customer_536,580,Spain,Female,23,8,213301.56,2,1,1,45041.46,0
537,15675865,Customer_537,682,Spain,Female,56,2,0.0,1,1,1,12185.81,1
538,15573904,Customer_538,632,France,Female,35,2,0.0,2,0,0,6744.82,0
539,15634485,Customer_539,570,France,Female,90,9,13140.61,1,1,1,100321.53,0
540,15787128,Customer_540,508,France,Female,89,6,68960.64,1,0,0,106022.55,0
541,15694696,Customer_541,659,Spain,Female,59,1,0.0,2,0,1,152309.56,0
542,15752739,Customer_542,749,Germany,Male,21,8,119538.89,2,1,0,19035.16,0
543,15622825,Customer_543,679,France,Female,37,7,128451.88,1,0,1,102944.27,0
544,15659072,Customer_544,722,Germany,Male,45,5,0.0,2,1,0,184886.12,1
545,15627284,Customer_545,637,Germany,Male,57,8,66300.65,2,1,0,170527.14,0
546,15709391,Customer_546,570,France,Female,82,10,77393.19,1,1,1,106915.18,0
547,15617511,Customer_547,725,France,Male,61,2,174269.97,1,1,0,26735.88,0
548,15669011,Customer_548,626,Germany,Male,40,3,139189.94,2,0,1,31218.72,1
549,15649560,Customer_549,655,Germany,Male,74,6,13500.84,2,0,1,95469.99,1
550,15764184,Customer_550,723,Spain,Female,64,0,170878.67,2,1,0,123470.61,0
551,15755295,Customer_551,725,Germany,Female,30,0,158822.09,1,1,0,195716.31,0
552,15598868,Customer_552,660,Spain,Male,33,0,28865.82,2,0,1,166254.22,0
553,15646547,Customer_553,737,Germany,Female,72,7,0.0,2,1,1,82877.29,0
554,15764711,Customer_554,703,Germany,Male,82,5,135304.35,1,1,1,70038.32,1
555,15765100,Customer_555,705,Spain,Female,33,2,0.0,2,0,1,2708.72,0
556,15744619,Customer_556,785,France,Male,54,9,144245.53,2,0,0,1554.45,0
557,15766976,Customer_557,709,France,Male,69,6,152910.04,2,0,0,94890.34,1
558,15808611,Customer_558,833,France,Female,27,5,230828.5,1,1,0,13867.61,0
559,15635475,Customer_559,515,Spain,Female,55,4,188114.66,1,1,0,31280.82,1
560,15571434,Customer_560,559,Germany,Female,61,2,82461.85,2,0,0,196068.54,0
561,15595258,Customer_561,602,Germany,Female,91,3,0.0,2,1,1,143446.64,0
562,15719323,Customer_562,543,France,Female,71,10,214764.18,2,1,1,90453.17,0
563,15700646,Customer_563,831,France,Male,68,10,213056.25,1,1,0,171571.71,0
564,15723439,Customer_564,809,France,Male,69,0,52074.4,1,0,1,35491.23,1
565,15617166,Customer_565,724,France,Male,87,8,24911.48,2,1,0,77867.56,0
566,15682286,Customer_566,685,Germany,Female,76,4,180847.52,2,1,0,58956.08,0
567,15585537,Customer_567,546,France,Female,30,1,0.0,2,1,0,199085.22,0
568,15616111,Customer_568,697,France,Male,58,10,52514.5,2,1,1,180215.09,0
569,15595527,Customer_569,664,Spain,Male,29,8,170370.85,3,1,1,105218.28,0
570,15786388,Customer_570,735,France,Male,67,6,0.0,1,0,0,84811.4,0
571,15728340,Customer_571,606,Germany,Male,74,7,72548.09,2,1,1,199614.44,1
572,15603820,Customer_572,707,Spain,Female,67,2,87884.3,1,1,0,41273.71,1
573,15754739,Customer_573,751,France,Male,74,6,0.0,2,1,0,81580.85,0
574,15784695,Customer_574,742,Germany,Female,71,10,203068.94,2,1,0,142351.72,1
575,15578311,Customer_575,665,Spain,Male,83,0,129674.5,1,0,0,140764.86,0
576,15600937,Customer_576,786,Spain,Female,25,5,0.0,1,0,0,114849.49,0
577,15785681,Customer_577,563,France,Female,80,9,222153.83,1,1,1,190371.36,1
578,15713980,Customer_578,677,Spain,Female,26,5,23221.59,1,1,0,49360.32,0
579,15750221,Customer_579,707,France,Female,77,10,0.0,1,1,0,113726.38,1
580,15693746,Customer_580,649,France,Male,80,9,198251.62,2,1,1,162091.69,0
581,15713826,Customer_581,726,France,Male,89,5,70851.23,1,0,0,46499.52,1
582,15739172,Customer_582,753,Spain,Male,20,2,57590.84,2,1,1,174224.67,0
583,15581001,Customer_583,471,France,Female,90,5,219928.13,1,1,1,127824.91,0
584,15662074,Customer_584,804,France,Male,30,2,144129.11,2,0,0,76218.42,0
585,15779646,Customer_585,598,Germany,Male,26,9,21042.73,2,1,0,129537.65,0
586,15811012,Customer_586,767,France,Male,69,8,223799.8,1,1,0,185606.29,0
587,15573327,Customer_587,583,France,Female,79,6,0.0,2,1,1,197627.83,0
588,15648151,Customer_588,699,France,Female,25,3,92117.57,2,0,0,56293.05,0
589,15624326,Customer_589,702,France,Female,62,2,0.0,2,1,1,181809.08,0
590,15768006,Customer_590,635,France,Male,70,5,0.0,1,1,1,7728.11,0
591,15598090,Customer_591,605,France,Male,80,8,94795.87,1,0,1,1466.18,0
592,15695296,Customer_592,850,Germany,Male,74,2,44386.94,4,1,1,120323.43,0
593,15801793,Customer_593,600,France,Female,71,7,142544.74,2,0,1,96331.52,0
594,15772629,Customer_594,801,France,Male,36,5,160043.0,2,1,0,93839.23,0
595,15634066,Customer_595,850,Spain,Female,84,3,0.0,2,1,1,46820.37,0
596,15590769,Customer_596,616,France,Female,63,4,0.0,2,1,1,119492.45,0
597,15604323,Customer_597,492,Germany,Female,27,2,164967.06,2,0,0,3399.92,0
598,15751492,Customer_598,651,France,Female,35,1,0.0,1,1,1,86765.76,1
599,15595921,Customer_599,604,France,Male,29,8,0.0,2,1,0,73392.02,1
600,15694988,Customer_600,719,France,Male,66,2,0.0,2,1,1,38618.61,0
601,15799901,Customer_601,605,France,Female,40,5,161733.07,1,0,1,102150.77,0
602,15648438,Customer_602,631,France,Male,79,4,229852.39,1,0,0,138050.18,0
603,15574670,Customer_603,646,France,Female,28,9,0.0,1,1,1,162589.78,0
604,15805764,Customer_604,531,France,Male,90,10,0.0,2,1,0,92452.68,1
605,15690836,Customer_605,631,France,Male,73,7,178865.88,2,1,0,47984.99,0
606,15771107,Customer_606,643,France,Female,72,4,231017.23,2,0,1,41986.82,0
607,15642410,Customer_607,581,France,Female,42,10,0.0,2,1,1,115837.51,1
608,15688186,Customer_608,685,France,Female,26,7,156366.17,1,1,0,77854.77,1
609,15759403,Customer_609,765,Germany,Female,29,10,168088.65,2,0,1,63516.77,0
610,15589707,Customer_610,627,Germany,Male,28,4,45344.42,1,0,0,104596.69,0
611,15596963,Customer_611,649,France,Female,55,10,0.0,2,0,0,111285.59,0
612,15775735,Customer_612,625,Spain,Male,45,9,82239.44,1,1,0,46772.8,0
613,15799733,Customer_613,830,Germany,Female,25,5,113672.95,1,1,1,75664.95,0
614,15658348,Customer_614,588,France,Male,91,4,168939.25,1,1,0,141538.14,0
615,15812386,Customer_615,584,Spain,Female,64,1,45796.26,1,1,0,77483.84,0
616,15742539,Customer_616,597,Spain,Male,53,9,14170.23,2,0,1,88823.38,0
